,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
262,Vessel_17,2019-08-16 20:56:00,41.2936,-71.6149,34.0,5.0,0.475,14.16,0.16
263,Vessel_11,2019-08-17 01:52:37,41.5021,-68.4989,91.0,13.0,3.275,9.72,0.43
264,Vessel_17,2019-08-18 11:31:12,41.2311,-71.6957,38.0,4.0,0.15,14.67,0.1
265,Vessel_17,2019-08-21 12:23:55,41.3779,-71.4552,24.0,4.0,2.225,17.39,0.48
266,Vessel_36,2019-08-22 12:58:00,42.0882,-70.4664,51.0,8.0,2.867,6.83,0.11
267,Vessel_17,2019-08-22 13:32:44,41.3899,-71.4471,25.0,4.0,3.05,16.59,0.5
268,Vessel_14,2019-08-22 15:04:01,42.1643,-70.2848,24.0,3.0,143.9,8.8,0.38
269,Vessel_17,2019-08-23 13:04:05,41.3812,-71.4552,25.0,4.0,1.975,15.73,1.15
270,Vessel_17,2019-08-25 11:49:49,41.2719,-71.5442,44.0,7.0,0.875,13.11,0.11
271,Vessel_3,2019-08-26 11:32:01,41.1112,-71.6157,30.0,1.0,0.05,18.27,0.0
272,Vessel_35,2019-08-27 14:07:00,41.5589,-70.1835,14.0,2.0,0.6,21.5,0.57
273,Vessel_35,2019-08-27 16:38:00,41.5622,-70.1518,14.0,2.0,1.517,20.3,0.99
274,Vessel_35,2019-08-27 18:47:00,41.5715,-70.1178,13.0,2.0,0.9670000000000001,19.28,0.1
275,Vessel_36,2019-08-28 13:10:00,42.1169,-70.4383,51.0,8.0,2.483,7.08,0.27
276,Vessel_35,2019-08-28 14:49:00,41.567,-70.1852,13.0,2.0,5.25,20.41,0.83
277,Vessel_35,2019-08-28 16:25:00,41.5516,-70.1957,18.0,3.0,0.85,21.59,0.6
278,Vessel_35,2019-08-28 18:59:00,41.5518,-70.1916,16.0,0.0,0.033,21.58,0.01
279,Vessel_35,2019-08-29 13:36:00,41.5534,-70.2009,14.0,2.0,3.867,21.95,0.43
280,Vessel_35,2019-08-29 15:06:00,41.535,-70.2513,15.0,2.0,0.55,22.84,0.04
281,Vessel_35,2019-08-29 16:40:00,41.5386,-70.2415,17.0,1.0,1.0,22.72,0.04
282,Vessel_17,2019-08-29 17:35:17,41.2766,-71.4824,41.0,6.0,1.55,13.25,0.5
283,Vessel_35,2019-08-29 18:12:00,41.5263,-70.2793,12.0,2.0,0.95,22.8,0.02
284,Vessel_17,2019-08-31 11:53:53,41.2796,-71.4059,36.0,5.0,0.875,13.18,0.15
285,Vessel_5,2019-09-01 10:02:48,42.762,-70.2802,58.0,9.0,1.775,8.14,0.06
286,Vessel_5,2019-09-01 15:04:49,42.8183,-70.3503,113.0,8.0,0.425,5.73,0.1
287,Vessel_36,2019-09-02 13:35:00,41.815,-70.2977,22.0,2.0,1.3330000000000002,10.11,0.08
288,Vessel_36,2019-09-02 15:38:00,41.8158,-70.2844,23.0,2.0,1.433,10.08,0.17
289,Vessel_5,2019-09-03 10:27:12,42.7609,-70.2825,59.0,6.0,2.0,7.91,0.1
290,Vessel_17,2019-09-03 12:13:02,41.2473,-71.4562,39.0,6.0,1.55,14.66,0.36
291,Vessel_5,2019-09-03 13:19:31,42.7984,-70.3424,58.0,9.0,1.775,6.48,0.39
292,Vessel_5,2019-09-03 15:28:42,42.8175,-70.352,110.0,14.0,1.0,5.79,0.07
293,Vessel_17,2019-09-04 12:41:08,41.2344,-71.4605,38.0,3.0,1.4,14.25,0.73
294,Vessel_5,2019-09-04 13:45:43,42.8535,-70.3898,79.0,10.0,0.025,6.62,0.0
295,Vessel_17,2019-09-04 15:17:55,41.2983,-71.4764,38.0,6.0,1.925,16.72,1.08
296,Vessel_5,2019-09-05 09:56:37,42.7612,-70.28,60.0,10.0,1.925,7.73,0.11
297,Vessel_5,2019-09-05 12:57:17,42.8104,-70.355,61.0,10.0,1.9,7.48,0.47
298,Vessel_5,2019-09-05 15:10:25,42.8265,-70.3657,121.0,12.0,0.225,5.89,0.07
299,Vessel_36,2019-09-08 12:09:00,41.8188,-70.2821,24.0,2.0,1.367,12.4,0.59
300,Vessel_36,2019-09-08 14:09:00,41.8181,-70.3008,25.0,1.0,1.5,12.9,0.54
301,Vessel_36,2019-09-08 16:13:00,41.8247,-70.2954,25.0,2.0,1.433,13.29,0.47
302,Vessel_5,2019-09-09 09:31:23,42.7591,-70.2827,60.0,10.0,1.75,7.8,0.17
303,Vessel_5,2019-09-09 12:42:39,42.852,-70.3902,78.0,5.0,0.075,7.79,0.04
304,Vessel_5,2019-09-09 15:16:39,42.8291,-70.3709,125.0,20.0,0.425,5.91,0.05
305,Vessel_36,2019-09-10 00:09:00,41.7714,-70.5036,25.0,4.0,7.3329999999999975,14.03,0.46
306,Vessel_5,2019-09-10 11:19:30,42.8359,-70.3814,126.0,20.0,3.575,5.89,0.03
307,Vessel_5,2019-09-10 15:05:24,42.7997,-70.3318,128.0,20.0,0.525,5.89,0.04
308,Vessel_36,2019-09-11 13:51:00,41.8511,-70.3058,28.0,1.0,1.367,10.6,0.27
309,Vessel_36,2019-09-11 15:52:00,41.823,-70.2827,25.0,1.0,1.2670000000000001,12.86,0.28
310,Vessel_36,2019-09-11 17:53:00,41.8144,-70.2918,24.0,2.0,1.367,13.95,0.13
311,Vessel_17,2019-09-12 12:48:06,41.2364,-71.6039,42.0,5.0,0.675,16.52,0.57
312,Vessel_17,2019-09-12 16:57:41,41.345,-71.6217,14.0,1.0,0.45,19.07,0.07
313,Vessel_17,2019-09-13 13:37:46,41.2419,-71.6618,36.0,5.0,1.475,16.6,0.21
314,Vessel_17,2019-09-14 12:22:35,41.2274,-71.697,35.0,3.0,1.65,17.11,0.1
315,Vessel_35,2019-09-19 20:26:00,41.6497,-70.2779,18.0,3.0,98.26700000000001,18.19,1.33
316,Vessel_3,2019-09-24 11:05:39,41.1817,-71.5219,42.0,1.0,0.15,15.55,0.13
317,Vessel_35,2019-09-24 12:50:00,41.5013,-70.19800000000001,18.0,3.0,0.083,20.16,0.0
318,Vessel_35,2019-09-24 15:00:00,41.4977,-70.1944,16.0,3.0,0.35,20.11,0.01
319,Vessel_35,2019-09-24 17:47:00,41.5118,-70.2386,16.0,3.0,1.317,20.14,0.06
320,Vessel_17,2019-09-26 11:48:16,41.2796,-71.4178,38.0,6.0,0.95,12.59,0.33
321,Vessel_17,2019-09-26 13:20:57,41.2852,-71.4077,37.0,4.0,0.675,12.48,0.22
322,Vessel_17,2019-09-26 16:24:15,41.2547,-71.5187,40.0,6.0,2.05,13.1,0.54
323,Vessel_17,2019-09-26 18:26:45,41.2836,-71.54899999999998,44.0,6.0,0.95,14.91,1.09
324,Vessel_5,2019-09-27 10:33:01,42.7628,-70.2719,72.0,11.0,0.725,8.03,0.18
325,Vessel_31,2019-09-27 11:59:00,42.6383,-70.5684,17.0,0.0,52.45,9.14,0.61
326,Vessel_17,2019-09-27 12:14:03,41.2682,-71.5356,42.0,7.0,1.3,15.36,1.07
327,Vessel_5,2019-09-27 13:48:34,42.7097,-70.3187,73.0,12.0,1.875,8.07,0.13
328,Vessel_17,2019-09-27 14:53:20,41.2616,-71.4957,40.0,5.0,1.9,12.98,0.69
329,Vessel_17,2019-09-29 11:57:06,41.2937,-71.73,35.0,3.0,0.425,17.04,0.11
330,Vessel_17,2019-09-29 13:03:46,41.2817,-71.8097,42.0,3.0,0.275,17.07,0.03
331,Vessel_17,2019-09-29 15:23:08,41.2811,-71.8255,42.0,7.0,1.45,17.04,0.07
332,Vessel_17,2019-09-29 17:01:32,41.275,-71.7796,40.0,6.0,1.05,17.04,0.1
333,Vessel_17,2019-09-30 13:00:28,41.2821,-71.8171,42.0,4.0,0.275,17.23,0.02
334,Vessel_17,2019-09-30 16:11:07,41.2803,-71.6531,38.0,4.0,1.45,17.28,0.08
335,Vessel_17,2019-09-30 17:14:31,41.2831,-71.5626,42.0,6.0,0.425,15.18,0.21
336,Vessel_3,2019-09-30 17:23:06,41.0307,-71.4853,50.0,5.0,1.6,10.97,0.33
337,Vessel_17,2019-09-30 18:50:26,41.2333,-71.658,33.0,2.0,0.675,16.98,0.03
338,Vessel_5,2019-10-01 11:07:54,42.7995,-70.3801,78.0,7.0,3.225,6.74,0.2
339,Vessel_17,2019-10-01 12:20:47,41.2795,-71.6004,42.0,6.0,0.725,17.05,0.15
340,Vessel_3,2019-10-01 12:47:46,41.0345,-71.5249,50.0,6.0,1.8,12.1,0.21
341,Vessel_17,2019-10-01 14:04:04,41.2502,-71.6281,44.0,7.0,0.175,17.11,0.02
342,Vessel_3,2019-10-01 15:03:07,41.0385,-71.5226,49.0,6.0,1.725,12.05,0.1
343,Vessel_17,2019-10-01 17:16:13,41.24,-71.6614,35.0,3.0,1.05,17.85,0.4
344,Vessel_3,2019-10-01 17:25:25,41.0347,-71.5301,49.0,7.0,1.725,11.82,0.25
345,Vessel_31,2019-10-01 19:08:00,42.636,-70.5703,15.0,2.0,102.9,10.85,1.76
346,Vessel_17,2019-10-03 14:39:01,41.232,-71.7249,34.0,4.0,1.7,17.07,0.49
347,Vessel_17,2019-10-03 16:50:19,41.2648,-71.6373,39.0,6.0,1.65,17.03,0.06
348,Vessel_17,2019-10-04 12:17:45,41.286,-71.5517,43.0,4.0,0.65,16.66,0.68
349,Vessel_17,2019-10-04 13:49:24,41.2705,-71.4911,43.0,3.0,1.025,14.41,0.45
350,Vessel_17,2019-10-04 15:51:01,41.2785,-71.5079,43.0,6.0,1.025,14.3,0.15
351,Vessel_17,2019-10-05 12:14:30,41.2795,-71.5155,43.0,3.0,0.275,15.97,0.23
352,Vessel_17,2019-10-05 13:52:44,41.2705,-71.4533,40.0,5.0,1.175,15.32,0.07
353,Vessel_17,2019-10-05 15:31:16,41.2659,-71.4765,42.0,4.0,1.15,15.27,0.06
354,Vessel_17,2019-10-05 17:04:13,41.2897,-71.5253,43.0,6.0,0.55,15.36,0.24
355,Vessel_5,2019-10-05 19:29:03,42.854,-70.3895,81.0,3.0,0.025,6.73,0.0
356,Vessel_3,2019-10-08 12:19:04,41.0323,-71.4921,50.0,4.0,1.25,12.75,0.39
357,Vessel_3,2019-10-08 14:25:56,41.0375,-71.4826,50.0,7.0,1.525,12.88,0.27
358,Vessel_3,2019-10-08 17:26:59,41.1933,-71.4147,45.0,7.0,1.35,15.23,0.22
359,Vessel_17,2019-10-13 11:52:54,41.2676,-71.5094,44.0,3.0,0.825,16.75,0.01
360,Vessel_3,2019-10-13 12:22:37,41.053999999999995,-71.5266,46.0,6.0,1.6,16.38,0.04
361,Vessel_17,2019-10-13 13:39:21,41.2724,-71.4448,41.0,5.0,1.275,16.68,0.05
362,Vessel_3,2019-10-13 14:29:59,41.0358,-71.4894,50.0,6.0,1.6,16.34,0.05
363,Vessel_3,2019-10-13 17:02:08,41.004,-71.4882,53.0,6.0,1.925,16.37,0.07
364,Vessel_17,2019-10-13 17:14:15,41.2689,-71.5274,43.0,6.0,2.475,16.69,0.04
365,Vessel_5,2019-10-14 09:47:08,42.7638,-70.2704,69.0,7.0,0.225,8.05,0.0
366,Vessel_31,2019-10-14 11:35:00,42.6557,-70.5429,49.0,5.0,189.933,10.35,2.24
367,Vessel_3,2019-10-14 12:03:35,41.1857,-71.4219,44.0,7.0,1.55,16.34,0.02
368,Vessel_35,2019-10-14 12:37:00,41.8504,-70.4491,26.0,3.0,0.617,13.77,0.02
369,Vessel_17,2019-10-14 12:58:01,41.2933,-71.7338,34.0,4.0,0.5,16.77,0.01
370,Vessel_36,2019-10-14 13:41:00,41.8367,-70.4523,25.0,2.0,0.65,13.74,0.02
371,Vessel_35,2019-10-14 13:44:00,41.8391,-70.4452,26.0,2.0,0.7170000000000001,13.76,0.02
372,Vessel_3,2019-10-14 14:07:19,41.2012,-71.4185,44.0,5.0,1.35,16.35,0.02
373,Vessel_17,2019-10-14 14:34:10,41.2812,-71.8141,42.0,5.0,0.65,16.68,0.0
374,Vessel_14,2019-10-14 14:39:32,42.1656,-70.2829,25.0,4.0,145.1,13.54,0.53
375,Vessel_3,2019-10-14 15:57:39,41.1899,-71.4144,44.0,6.0,0.925,16.34,0.02
376,Vessel_36,2019-10-14 16:20:00,41.8433,-70.4538,27.0,2.0,0.467,13.74,0.02
377,Vessel_17,2019-10-14 16:41:39,41.2722,-71.7583,38.0,6.0,1.1,16.67,0.04
378,Vessel_36,2019-10-14 17:18:00,41.8356,-70.4517,27.0,1.0,0.467,13.74,0.02
379,Vessel_17,2019-10-14 19:44:45,41.3091,-71.5781,36.0,6.0,2.4,16.7,0.11
380,Vessel_3,2019-10-15 12:08:28,41.187,-71.4219,44.0,6.0,1.425,16.34,0.03
381,Vessel_17,2019-10-15 12:27:37,41.2823,-71.40899999999998,37.0,4.0,0.675,16.32,0.05
382,Vessel_8,2019-10-15 12:51:00,42.2961,-70.572,61.0,10.0,1.525,10.81,1.35
383,Vessel_36,2019-10-15 13:18:00,41.8134,-70.2952,23.0,2.0,1.367,13.99,0.19
384,Vessel_3,2019-10-15 14:03:43,41.2006,-71.4198,44.0,4.0,1.275,16.32,0.03
385,Vessel_17,2019-10-15 14:54:03,41.2367,-71.4637,38.0,1.0,0.15,16.29,0.07
386,Vessel_3,2019-10-15 15:56:16,41.1856,-71.4161,46.0,7.0,1.375,16.3,0.02
387,Vessel_17,2019-10-15 17:36:02,41.2761,-71.5251,43.0,7.0,1.775,16.53,0.02
388,Vessel_3,2019-10-16 12:09:40,41.1838,-71.4159,46.0,7.0,1.35,16.29,0.01
389,Vessel_36,2019-10-16 12:12:00,41.8099,-70.2962,22.0,2.0,1.4169999999999998,13.86,0.2
390,Vessel_17,2019-10-16 12:13:09,41.2748,-71.5117,44.0,4.0,0.775,16.52,0.01
391,Vessel_31,2019-10-16 12:48:00,42.6557,-70.5434,48.0,3.0,48.8,12.07,0.89
392,Vessel_3,2019-10-16 14:05:06,41.2007,-71.4118,45.0,7.0,1.4,16.29,0.02
393,Vessel_17,2019-10-16 14:09:51,41.2718,-71.4526,41.0,5.0,1.425,16.36,0.04
394,Vessel_17,2019-10-16 16:43:42,41.2848,-71.5116,42.0,6.0,2.1,16.37,0.06
395,Vessel_17,2019-10-19 15:14:45,41.2732,-71.4809,42.0,6.0,1.25,15.93,0.09
396,Vessel_17,2019-10-19 17:34:58,41.3042,-71.5419,37.0,6.0,1.75,15.98,0.12
397,Vessel_17,2019-10-19 19:08:16,41.3124,-71.5696,32.0,5.0,0.225,16.1,0.0
398,Vessel_3,2019-10-20 12:10:06,41.1851,-71.4219,44.0,5.0,1.325,16.19,0.05
399,Vessel_17,2019-10-20 12:11:53,41.3403,-71.4118,32.0,3.0,1.25,15.88,0.07
400,Vessel_36,2019-10-20 12:14:00,41.8216,-70.2835,24.0,3.0,1.7169999999999999,13.46,0.05
401,Vessel_3,2019-10-20 14:00:59,41.1985,-71.4115,44.0,7.0,1.225,16.28,0.06
402,Vessel_36,2019-10-20 14:28:00,41.8138,-70.2903,22.0,2.0,1.75,13.52,0.04
403,Vessel_36,2019-10-20 15:37:00,41.7966,-70.3196,21.0,2.0,0.633,13.56,0.02
404,Vessel_17,2019-10-20 16:04:54,41.2758,-71.4319,39.0,5.0,0.95,16.0,0.12
405,Vessel_3,2019-10-20 16:12:28,41.2719,-71.4966,47.0,5.0,1.05,15.87,0.01
406,Vessel_17,2019-10-20 17:57:48,41.3648,-71.4192,33.0,4.0,1.275,15.85,0.06
407,Vessel_5,2019-10-21 09:46:45,42.7634,-70.2693,76.0,4.0,0.125,9.11,0.02
408,Vessel_5,2019-10-24 13:52:26,42.8458,-70.3892,99.0,0.0,0.075,7.41,0.0
409,Vessel_14,2019-10-24 13:54:09,42.1651,-70.2831,24.0,4.0,238.85,13.24,0.32
410,Vessel_3,2019-10-24 14:29:04,41.038999999999994,-71.4658,49.0,7.0,0.725,15.9,0.01
411,Vessel_3,2019-10-24 16:04:27,41.0319,-71.5309,49.0,5.0,1.0,15.87,0.02
412,Vessel_3,2019-10-24 18:01:58,41.0662,-71.5783,43.0,5.0,0.85,15.73,0.02
413,Vessel_3,2019-10-25 12:15:10,41.0567,-71.5689,45.0,5.0,0.9,15.82,0.02
414,Vessel_3,2019-10-25 14:09:12,41.0676,-71.5691,43.0,6.0,0.825,15.82,0.03
415,Vessel_5,2019-10-25 15:20:49,42.8337,-70.3735,75.0,1.0,0.025,8.78,0.0
416,Vessel_3,2019-10-25 15:53:32,41.0591,-71.566,44.0,5.0,0.825,15.81,0.02
417,Vessel_17,2019-10-25 16:35:51,41.2802,-71.7984,42.0,5.0,0.425,15.65,0.01
418,Vessel_3,2019-10-25 17:50:12,41.06800000000001,-71.5647,42.0,6.0,0.7,15.81,0.03
419,Vessel_29,2019-10-25 19:25:00,42.9357,-70.422,56.0,0.0,0.067,13.12,0.35
420,Vessel_17,2019-10-25 19:37:01,41.2785,-71.7412,39.0,7.0,2.0,15.65,0.04
421,Vessel_3,2019-10-26 11:55:42,41.1921,-71.4216,45.0,4.0,1.2,15.85,0.03
422,Vessel_17,2019-10-26 12:54:53,41.2833,-71.6754,37.0,6.0,1.825,15.67,0.03
423,Vessel_3,2019-10-26 13:40:40,41.2033,-71.4151,44.0,6.0,1.2,15.84,0.03
424,Vessel_17,2019-10-26 14:59:22,41.2725,-71.7928,39.0,6.0,1.625,15.7,0.03
425,Vessel_31,2019-10-26 16:00:00,42.6572,-70.543,45.0,7.0,242.583,10.69,1.2
426,Vessel_17,2019-10-26 18:52:28,41.2932,-71.6331,39.0,6.0,1.2,15.66,0.02
427,Vessel_3,2019-10-28 12:01:10,41.1909,-71.4163,45.0,5.0,1.125,15.59,0.01
428,Vessel_17,2019-10-28 12:28:14,41.3073,-71.5937,33.0,5.0,1.2,15.34,0.18
429,Vessel_3,2019-10-28 13:40:43,41.2061,-71.4119,44.0,7.0,1.15,15.59,0.01
430,Vessel_17,2019-10-28 15:11:39,41.2809,-71.8068,42.0,6.0,0.675,15.72,0.0
431,Vessel_3,2019-10-28 15:30:12,41.1852,-71.4103,46.0,7.0,1.2,15.57,0.01
432,Vessel_31,2019-11-03 15:22:00,42.6563,-70.545,46.0,5.0,191.05,9.94,0.77
433,Vessel_21,2019-11-04 04:25:23,42.5719,-67.6661,198.0,6.0,1.6,9.88,0.01
434,Vessel_8,2019-11-04 16:30:00,42.3646,-70.3633,57.0,7.0,0.05,10.69,0.12
435,Vessel_36,2019-11-04 21:04:00,41.7715,-70.5035,25.0,4.0,339.717,13.16,0.16
436,Vessel_21,2019-11-05 05:15:06,42.2194,-70.0583,96.0,6.0,1.925,8.39,0.02
437,Vessel_36,2019-11-05 13:45:00,41.8279,-70.2877,23.0,4.0,2.083,12.89,0.02
438,Vessel_14,2019-11-07 14:00:26,42.1329,-70.3041,64.0,4.0,216.4,11.6,0.61
439,Vessel_36,2019-11-07 18:49:00,41.7547,-70.3922,15.0,1.0,0.267,12.66,0.03
440,Vessel_17,2019-11-09 18:10:00,41.3151,-71.5326,41.0,2.0,0.067,14.74,0.02
441,Vessel_36,2019-11-11 10:43:00,41.7604,-70.391,11.0,1.0,0.11699999999999999,11.45,0.03
442,Vessel_8,2019-11-11 14:32:30,42.2424,-70.3198,48.0,5.0,0.25,11.1,0.05
443,Vessel_36,2019-11-11 14:43:00,41.7489,-70.4057,10.0,1.0,0.067,11.32,0.01
444,Vessel_17,2019-11-11 14:54:00,41.29600000000001,-71.7271,34.0,5.0,0.95,14.17,0.07
445,Vessel_31,2019-11-14 17:26:00,42.6596,-70.5208,83.0,9.0,122.53299999999999,9.43,0.77
446,Vessel_35,2019-11-16 14:39:00,41.7719,-70.5035,57.0,9.0,7.1670000000000025,9.67,0.71
447,Vessel_17,2019-11-19 16:50:00,41.2795,-71.782,42.0,5.0,0.2,12.94,0.0
448,Vessel_35,2019-11-20 01:15:00,42.1742,-70.1534,46.0,3.0,0.467,9.78,0.02
449,Vessel_35,2019-11-20 01:57:00,42.1773,-70.1448,46.0,4.0,0.467,9.75,0.01
450,Vessel_35,2019-11-20 02:39:00,42.1742,-70.1545,45.0,2.0,0.45,9.73,0.02
451,Vessel_35,2019-11-20 03:20:00,42.1771,-70.1461,45.0,2.0,0.45,9.71,0.02
452,Vessel_35,2019-11-20 04:00:00,42.1739,-70.1556,45.0,4.0,0.433,9.69,0.03
453,Vessel_35,2019-11-20 04:45:00,42.1765,-70.1483,45.0,2.0,0.483,9.69,0.02
454,Vessel_35,2019-11-20 05:24:00,42.1738,-70.1563,45.0,6.0,0.41700000000000004,9.65,0.01
455,Vessel_35,2019-11-20 06:09:00,42.1762,-70.1486,46.0,5.0,0.5,9.64,0.02
456,Vessel_35,2019-11-20 06:48:00,42.1735,-70.1576,46.0,3.0,0.38299999999999995,9.63,0.01
457,Vessel_35,2019-11-20 07:31:00,42.1768,-70.1472,47.0,2.0,0.467,9.65,0.02
458,Vessel_35,2019-11-20 08:24:00,42.1691,-70.1627,47.0,3.0,0.65,9.67,0.03
459,Vessel_3,2019-11-20 13:43:30,41.0545,-71.5077,44.0,1.0,0.1,13.39,0.05
460,Vessel_17,2019-11-20 15:36:00,41.2805,-71.7991,42.0,6.0,0.6,12.98,0.07
461,Vessel_35,2019-11-21 21:50:00,42.1744,-70.1546,47.0,2.0,0.433,9.61,0.01
462,Vessel_35,2019-11-21 22:34:00,42.1772,-70.1491,47.0,2.0,0.517,9.61,0.01
463,Vessel_35,2019-11-21 23:13:00,42.1741,-70.1569,47.0,4.0,0.4,9.61,0.0
464,Vessel_35,2019-11-21 23:52:00,42.177,-70.1491,47.0,2.0,0.4,9.61,0.01
465,Vessel_35,2019-11-22 00:33:00,42.1735,-70.1584,47.0,4.0,0.45,9.61,0.0
466,Vessel_35,2019-11-22 01:16:00,42.1767,-70.1527,46.0,2.0,0.467,9.61,0.01
467,Vessel_35,2019-11-22 02:06:00,42.1729,-70.1606,46.0,2.0,0.433,9.61,0.01
468,Vessel_35,2019-11-22 02:48:00,42.1772,-70.1495,45.0,2.0,0.433,9.6,0.02
469,Vessel_35,2019-11-22 03:27:00,42.1744,-70.158,44.0,3.0,0.41700000000000004,9.6,0.01
470,Vessel_35,2019-11-22 03:57:00,42.1599,-70.1944,45.0,3.0,0.267,9.57,0.01
471,Vessel_35,2019-11-22 04:56:00,42.1736,-70.1583,45.0,4.0,0.733,9.58,0.01
472,Vessel_35,2019-11-22 05:36:00,42.1752,-70.1546,44.0,2.0,0.45,9.61,0.0
473,Vessel_35,2019-11-22 06:19:00,42.1772,-70.148,45.0,3.0,0.467,9.6,0.01
474,Vessel_35,2019-11-22 07:00:00,42.1735,-70.1583,45.0,4.0,0.433,9.6,0.01
475,Vessel_35,2019-11-22 07:43:00,42.1791,-70.1415,45.0,5.0,0.483,9.61,0.02
476,Vessel_35,2019-11-22 08:24:00,42.173,-70.1601,45.0,3.0,0.45,9.63,0.01
477,Vessel_35,2019-11-22 09:11:00,42.1593,-70.2466,52.0,6.0,0.317,9.61,0.02
478,Vessel_35,2019-11-25 19:07:00,42.1749,-70.1547,45.0,2.0,0.617,9.43,0.11
479,Vessel_35,2019-11-25 19:48:00,42.1789,-70.1423,44.0,3.0,0.45,9.5,0.02
480,Vessel_35,2019-11-25 20:32:00,42.1738,-70.1575,44.0,7.0,0.483,9.51,0.01
481,Vessel_35,2019-11-25 21:15:00,42.1785,-70.1435,44.0,2.0,0.483,9.51,0.01
482,Vessel_35,2019-11-25 21:53:00,42.1731,-70.1581,45.0,1.0,0.38299999999999995,9.51,0.0
483,Vessel_35,2019-11-25 22:33:00,42.1771,-70.146,45.0,7.0,0.483,9.5,0.04
484,Vessel_35,2019-11-25 23:10:00,42.1735,-70.1553,46.0,1.0,0.38299999999999995,9.48,0.05
485,Vessel_35,2019-11-25 23:55:00,42.1765,-70.1481,46.0,2.0,0.517,9.42,0.09
486,Vessel_35,2019-11-26 00:34:00,42.1743,-70.1549,46.0,2.0,0.41700000000000004,9.32,0.02
487,Vessel_35,2019-11-26 01:19:00,42.1777,-70.1466,46.0,3.0,0.5,9.34,0.04
488,Vessel_35,2019-11-26 01:56:00,42.1738,-70.1549,48.0,2.0,0.4,9.36,0.03
489,Vessel_35,2019-11-26 02:36:00,42.1771,-70.1463,47.0,3.0,0.45,9.38,0.03
490,Vessel_35,2019-11-26 03:19:00,42.1733,-70.1551,49.0,1.0,0.45,9.4,0.02
491,Vessel_35,2019-11-26 03:59:00,42.1783,-70.1402,48.0,3.0,0.433,9.41,0.03
492,Vessel_35,2019-11-26 04:42:00,42.1741,-70.15100000000001,49.0,4.0,0.5,9.4,0.03
493,Vessel_35,2019-11-26 05:21:00,42.1773,-70.1407,49.0,1.0,0.38299999999999995,9.38,0.02
494,Vessel_35,2019-11-26 06:04:00,42.1749,-70.155,46.0,2.0,0.483,9.36,0.02
495,Vessel_35,2019-11-26 06:44:00,42.1798,-70.1404,46.0,3.0,0.4,9.36,0.02
496,Vessel_35,2019-11-26 07:29:00,42.1753,-70.1548,45.0,4.0,0.517,9.35,0.01
497,Vessel_35,2019-11-26 08:08:00,42.1783,-70.1441,45.0,2.0,0.4,9.35,0.01
498,Vessel_35,2019-11-26 08:52:00,42.1766,-70.1504,44.0,2.0,0.5,9.36,0.05
499,Vessel_35,2019-11-26 09:31:00,42.1781,-70.1463,44.0,2.0,0.433,9.38,0.06
500,Vessel_35,2019-11-26 10:11:00,42.176,-70.1524,44.0,1.0,0.41700000000000004,9.34,0.01
501,Vessel_35,2019-11-26 10:54:00,42.1779,-70.1467,44.0,3.0,0.45,9.35,0.01
