,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
262,Vessel_3,2019-10-26 13:40:40,41.2033,-71.4151,44.0,6.0,1.2,15.84,0.03
263,Vessel_3,2019-10-28 12:01:10,41.1909,-71.4163,45.0,5.0,1.125,15.59,0.01
264,Vessel_3,2019-10-28 13:40:43,41.2061,-71.4119,44.0,7.0,1.15,15.59,0.01
265,Vessel_3,2019-10-28 15:30:12,41.1852,-71.4103,46.0,7.0,1.2,15.57,0.01
266,Vessel_3,2019-11-20 13:43:30,41.0545,-71.5077,44.0,1.0,0.1,13.39,0.05
267,Vessel_31,2019-06-07 14:05:00,42.6448,-70.5598,14.0,2.0,93.51700000000001,8.19,0.65
268,Vessel_31,2019-07-15 14:46:00,42.6434,-70.5606,15.0,2.0,71.917,9.26,0.66
269,Vessel_31,2019-08-01 11:58:00,42.644,-70.5593,14.0,2.0,63.6,9.13,0.41
270,Vessel_31,2019-08-13 13:53:01,42.6428,-70.5604,15.0,2.0,72.283,9.77,0.55
271,Vessel_31,2019-08-16 14:18:00,42.6446,-70.5549,24.0,3.0,71.933,8.3,0.39
272,Vessel_31,2019-09-27 11:59:00,42.6383,-70.5684,17.0,0.0,52.45,9.14,0.61
273,Vessel_31,2019-10-01 19:08:00,42.636,-70.5703,15.0,2.0,102.9,10.85,1.76
274,Vessel_35,2019-08-08 12:49:00,41.5717,-70.1116,13.0,2.0,1.8330000000000002,22.02,1.3
275,Vessel_35,2019-08-08 15:32:00,41.5697,-70.1753,14.0,1.0,1.367,21.92,0.19
276,Vessel_35,2019-08-08 17:23:00,41.5721,-70.1555,15.0,2.0,0.11699999999999999,22.21,0.15
277,Vessel_35,2019-08-13 15:25:00,41.5607,-70.1605,13.0,2.0,1.5,22.15,0.37
278,Vessel_35,2019-08-13 18:06:00,41.5633,-70.1731,13.0,2.0,0.6,21.96,0.23
279,Vessel_35,2019-08-15 17:01:00,41.5736,-70.1798,14.0,2.0,7.933,22.9,0.56
280,Vessel_35,2019-08-27 14:07:00,41.5589,-70.1835,14.0,2.0,0.6,21.5,0.57
281,Vessel_35,2019-08-27 16:38:00,41.5622,-70.1518,14.0,2.0,1.517,20.3,0.99
282,Vessel_35,2019-08-27 18:47:00,41.5715,-70.1178,13.0,2.0,0.9670000000000001,19.28,0.1
283,Vessel_35,2019-08-28 14:49:00,41.567,-70.1852,13.0,2.0,5.25,20.41,0.83
284,Vessel_35,2019-08-28 16:25:00,41.5516,-70.1957,18.0,3.0,0.85,21.59,0.6
285,Vessel_35,2019-08-28 18:59:00,41.5518,-70.1916,16.0,0.0,0.033,21.58,0.01
286,Vessel_35,2019-08-29 13:36:00,41.5534,-70.2009,14.0,2.0,3.867,21.95,0.43
287,Vessel_35,2019-08-29 15:06:00,41.535,-70.2513,15.0,2.0,0.55,22.84,0.04
288,Vessel_35,2019-08-29 16:40:00,41.5386,-70.2415,17.0,1.0,1.0,22.72,0.04
289,Vessel_35,2019-08-29 18:12:00,41.5263,-70.2793,12.0,2.0,0.95,22.8,0.02
290,Vessel_35,2019-09-19 20:26:00,41.6497,-70.2779,18.0,3.0,98.26700000000001,18.19,1.33
291,Vessel_35,2019-09-24 12:50:00,41.5013,-70.19800000000001,18.0,3.0,0.083,20.16,0.0
292,Vessel_35,2019-09-24 15:00:00,41.4977,-70.1944,16.0,3.0,0.35,20.11,0.01
293,Vessel_35,2019-09-24 17:47:00,41.5118,-70.2386,16.0,3.0,1.317,20.14,0.06
294,Vessel_35,2019-10-14 12:37:00,41.8504,-70.4491,26.0,3.0,0.617,13.77,0.02
295,Vessel_35,2019-10-14 13:44:00,41.8391,-70.4452,26.0,2.0,0.7170000000000001,13.76,0.02
296,Vessel_35,2019-11-16 14:39:00,41.7719,-70.5035,57.0,9.0,7.167000000000001,9.67,0.71
297,Vessel_35,2019-11-20 01:15:00,42.1742,-70.1534,46.0,3.0,0.467,9.78,0.02
298,Vessel_35,2019-11-20 01:57:00,42.1773,-70.1448,46.0,4.0,0.467,9.75,0.01
299,Vessel_35,2019-11-20 02:39:00,42.1742,-70.1545,45.0,2.0,0.45,9.73,0.02
300,Vessel_35,2019-11-20 03:20:00,42.1771,-70.1461,45.0,2.0,0.45,9.71,0.02
301,Vessel_35,2019-11-20 04:00:00,42.1739,-70.1556,45.0,4.0,0.433,9.69,0.03
302,Vessel_35,2019-11-20 04:45:00,42.1765,-70.1483,45.0,2.0,0.483,9.69,0.02
303,Vessel_35,2019-11-20 05:24:00,42.1738,-70.1563,45.0,6.0,0.41700000000000004,9.65,0.01
304,Vessel_35,2019-11-20 06:09:00,42.1762,-70.1486,46.0,5.0,0.5,9.64,0.02
305,Vessel_35,2019-11-20 06:48:00,42.1735,-70.1576,46.0,3.0,0.38299999999999995,9.63,0.01
306,Vessel_35,2019-11-20 07:31:00,42.1768,-70.1472,47.0,2.0,0.467,9.65,0.02
307,Vessel_35,2019-11-20 08:24:00,42.1691,-70.1627,47.0,3.0,0.65,9.67,0.03
308,Vessel_35,2019-11-21 21:50:00,42.1744,-70.1546,47.0,2.0,0.433,9.61,0.01
309,Vessel_35,2019-11-21 22:34:00,42.1772,-70.1491,47.0,2.0,0.517,9.61,0.01
310,Vessel_35,2019-11-21 23:13:00,42.1741,-70.1569,47.0,4.0,0.4,9.61,0.0
311,Vessel_35,2019-11-21 23:52:00,42.177,-70.1491,47.0,2.0,0.4,9.61,0.01
312,Vessel_35,2019-11-22 00:33:00,42.1735,-70.1584,47.0,4.0,0.45,9.61,0.0
313,Vessel_35,2019-11-22 01:16:00,42.1767,-70.1527,46.0,2.0,0.467,9.61,0.01
314,Vessel_35,2019-11-22 02:06:00,42.1729,-70.1606,46.0,2.0,0.433,9.61,0.01
315,Vessel_35,2019-11-22 02:48:00,42.1772,-70.1495,45.0,2.0,0.433,9.6,0.02
316,Vessel_35,2019-11-22 03:27:00,42.1744,-70.158,44.0,3.0,0.41700000000000004,9.6,0.01
317,Vessel_35,2019-11-22 03:57:00,42.1599,-70.1944,45.0,3.0,0.267,9.57,0.01
318,Vessel_35,2019-11-22 04:56:00,42.1736,-70.1583,45.0,4.0,0.733,9.58,0.01
319,Vessel_35,2019-11-22 05:36:00,42.1752,-70.1546,44.0,2.0,0.45,9.61,0.0
320,Vessel_35,2019-11-22 06:19:00,42.1772,-70.148,45.0,3.0,0.467,9.6,0.01
321,Vessel_35,2019-11-22 07:00:00,42.1735,-70.1583,45.0,4.0,0.433,9.6,0.01
322,Vessel_35,2019-11-22 07:43:00,42.1791,-70.1415,45.0,5.0,0.483,9.61,0.02
323,Vessel_35,2019-11-22 08:24:00,42.173,-70.1601,45.0,3.0,0.45,9.63,0.01
324,Vessel_35,2019-11-22 09:11:00,42.1593,-70.2466,52.0,6.0,0.317,9.61,0.02
325,Vessel_35,2019-11-25 19:07:00,42.1749,-70.1547,45.0,2.0,0.617,9.43,0.11
326,Vessel_35,2019-11-25 19:48:00,42.1789,-70.1423,44.0,3.0,0.45,9.5,0.02
327,Vessel_35,2019-11-25 20:32:00,42.1738,-70.1575,44.0,7.0,0.483,9.51,0.01
328,Vessel_35,2019-11-25 21:15:00,42.1785,-70.1435,44.0,2.0,0.483,9.51,0.01
329,Vessel_35,2019-11-25 21:53:00,42.1731,-70.1581,45.0,1.0,0.38299999999999995,9.51,0.0
330,Vessel_35,2019-11-25 22:33:00,42.1771,-70.146,45.0,7.0,0.483,9.5,0.04
331,Vessel_35,2019-11-25 23:10:00,42.1735,-70.1553,46.0,1.0,0.38299999999999995,9.48,0.05
332,Vessel_35,2019-11-25 23:55:00,42.1765,-70.1481,46.0,2.0,0.517,9.42,0.09
333,Vessel_35,2019-11-26 00:34:00,42.1743,-70.1549,46.0,2.0,0.41700000000000004,9.32,0.02
334,Vessel_35,2019-11-26 01:19:00,42.1777,-70.1466,46.0,3.0,0.5,9.34,0.04
335,Vessel_35,2019-11-26 01:56:00,42.1738,-70.1549,48.0,2.0,0.4,9.36,0.03
336,Vessel_35,2019-11-26 02:36:00,42.1771,-70.1463,47.0,3.0,0.45,9.38,0.03
337,Vessel_35,2019-11-26 03:19:00,42.1733,-70.1551,49.0,1.0,0.45,9.4,0.02
338,Vessel_35,2019-11-26 03:59:00,42.1783,-70.1402,48.0,3.0,0.433,9.41,0.03
339,Vessel_35,2019-11-26 04:42:00,42.1741,-70.15100000000001,49.0,4.0,0.5,9.4,0.03
340,Vessel_35,2019-11-26 05:21:00,42.1773,-70.1407,49.0,1.0,0.38299999999999995,9.38,0.02
341,Vessel_35,2019-11-26 06:04:00,42.1749,-70.155,46.0,2.0,0.483,9.36,0.02
342,Vessel_35,2019-11-26 06:44:00,42.1798,-70.1404,46.0,3.0,0.4,9.36,0.02
343,Vessel_35,2019-11-26 07:29:00,42.1753,-70.1548,45.0,4.0,0.517,9.35,0.01
344,Vessel_35,2019-11-26 08:08:00,42.1783,-70.1441,45.0,2.0,0.4,9.35,0.01
345,Vessel_35,2019-11-26 08:52:00,42.1766,-70.1504,44.0,2.0,0.5,9.36,0.05
346,Vessel_35,2019-11-26 09:31:00,42.1781,-70.1463,44.0,2.0,0.433,9.38,0.06
347,Vessel_35,2019-11-26 10:11:00,42.176,-70.1524,44.0,1.0,0.41700000000000004,9.34,0.01
348,Vessel_35,2019-11-26 10:54:00,42.1779,-70.1467,44.0,3.0,0.45,9.35,0.01
349,Vessel_35,2019-11-26 11:36:00,42.1748,-70.1569,44.0,3.0,0.433,9.36,0.01
350,Vessel_35,2019-11-27 00:11:00,42.1701,-70.1666,47.0,3.0,0.433,9.36,0.01
351,Vessel_35,2019-11-27 00:59:00,42.1775,-70.1456,46.0,3.0,0.55,9.36,0.01
352,Vessel_35,2019-11-27 01:40:00,42.1749,-70.1561,45.0,1.0,0.433,9.38,0.0
353,Vessel_35,2019-11-27 02:25:00,42.1791,-70.1457,45.0,6.0,0.5329999999999999,9.4,0.02
354,Vessel_35,2019-11-27 03:07:00,42.1761,-70.1579,44.0,2.0,0.433,9.4,0.02
355,Vessel_35,2019-11-27 03:47:00,42.1782,-70.1468,46.0,3.0,0.467,9.41,0.03
356,Vessel_35,2019-11-27 04:29:00,42.1756,-70.1535,47.0,5.0,0.467,9.42,0.03
357,Vessel_35,2019-11-27 05:09:00,42.1786,-70.1457,46.0,3.0,0.41700000000000004,9.41,0.02
358,Vessel_35,2019-11-27 05:54:00,42.1761,-70.1533,46.0,3.0,0.517,9.4,0.02
359,Vessel_35,2019-11-27 06:35:00,42.1793,-70.1432,46.0,2.0,0.4,9.39,0.0
360,Vessel_35,2019-11-27 07:23:00,42.1755,-70.1543,45.0,2.0,0.517,9.39,0.0
361,Vessel_35,2019-11-27 07:58:00,42.178999999999995,-70.1429,45.0,5.0,0.33299999999999996,9.39,0.0
362,Vessel_35,2019-11-27 08:40:00,42.1753,-70.153,45.0,2.0,0.483,9.39,0.01
363,Vessel_35,2019-11-27 09:44:00,42.1794,-70.1436,44.0,2.0,0.45,9.39,0.01
364,Vessel_35,2019-11-27 10:25:00,42.1739,-70.156,45.0,1.0,0.45,9.39,0.0
365,Vessel_35,2019-11-27 11:11:00,42.1777,-70.1417,46.0,5.0,0.5329999999999999,9.4,0.01
366,Vessel_35,2019-11-27 11:32:00,42.1972,-70.1172,54.0,7.0,0.083,9.4,0.0
367,Vessel_35,2019-11-27 12:16:00,42.2175,-70.1276,58.0,5.0,0.483,9.46,0.03
368,Vessel_35,2019-11-27 12:53:00,42.2119,-70.1198,63.0,6.0,0.38299999999999995,9.46,0.02
369,Vessel_35,2019-11-27 13:39:00,42.1794,-70.1392,48.0,2.0,0.467,9.41,0.02
370,Vessel_35,2019-11-27 14:26:00,42.1821,-70.1371,48.0,7.0,0.5,9.43,0.03
371,Vessel_35,2019-11-27 15:14:00,42.1764,-70.1516,47.0,2.0,0.55,9.44,0.03
372,Vessel_35,2019-12-01 10:51:00,42.1748,-70.1543,46.0,3.0,0.45,9.0,0.04
373,Vessel_35,2019-12-01 11:32:00,42.1787,-70.1427,46.0,3.0,0.467,8.94,0.07
374,Vessel_35,2019-12-01 12:19:00,42.1754,-70.1512,46.0,2.0,0.5,8.94,0.03
375,Vessel_35,2019-12-01 13:02:00,42.178000000000004,-70.1422,46.0,3.0,0.4,8.93,0.05
376,Vessel_35,2019-12-01 13:47:00,42.1735,-70.1552,46.0,7.0,0.45,8.94,0.01
377,Vessel_35,2019-12-01 14:31:00,42.1767,-70.1442,47.0,2.0,0.467,8.94,0.05
378,Vessel_35,2019-12-01 15:16:00,42.1728,-70.1565,47.0,5.0,0.41700000000000004,8.96,0.02
379,Vessel_35,2019-12-01 16:04:00,42.1765,-70.1441,48.0,2.0,0.517,8.98,0.07
380,Vessel_35,2019-12-01 16:51:00,42.1729,-70.1575,47.0,2.0,0.4,8.99,0.05
381,Vessel_35,2019-12-01 21:23:00,42.1128,-70.2226,47.0,5.0,4.2669999999999995,9.18,0.19
382,Vessel_36,2019-08-22 12:58:00,42.0882,-70.4664,51.0,8.0,2.867,6.83,0.11
383,Vessel_36,2019-08-28 13:10:00,42.1169,-70.4383,51.0,8.0,2.483,7.08,0.27
384,Vessel_36,2019-09-02 13:35:00,41.815,-70.2977,22.0,2.0,1.3330000000000002,10.11,0.08
385,Vessel_36,2019-09-02 15:38:00,41.8158,-70.2844,23.0,2.0,1.433,10.08,0.17
386,Vessel_36,2019-09-08 12:09:00,41.8188,-70.2821,24.0,2.0,1.367,12.4,0.59
387,Vessel_36,2019-09-08 14:09:00,41.8181,-70.3008,25.0,1.0,1.5,12.9,0.54
388,Vessel_36,2019-09-08 16:13:00,41.8247,-70.2954,25.0,2.0,1.433,13.29,0.47
389,Vessel_36,2019-09-10 00:09:00,41.7714,-70.5036,25.0,4.0,7.332999999999999,14.03,0.46
390,Vessel_36,2019-09-11 13:51:00,41.8511,-70.3058,28.0,1.0,1.367,10.6,0.27
391,Vessel_36,2019-09-11 15:52:00,41.823,-70.2827,25.0,1.0,1.2670000000000001,12.86,0.28
392,Vessel_36,2019-09-11 17:53:00,41.8144,-70.2918,24.0,2.0,1.367,13.95,0.13
393,Vessel_36,2019-10-14 13:41:00,41.8367,-70.4523,25.0,2.0,0.65,13.74,0.02
394,Vessel_36,2019-10-14 16:20:00,41.8433,-70.4538,27.0,2.0,0.467,13.74,0.02
395,Vessel_36,2019-10-14 17:18:00,41.8356,-70.4517,27.0,1.0,0.467,13.74,0.02
396,Vessel_36,2019-10-15 13:18:00,41.8134,-70.2952,23.0,2.0,1.367,13.99,0.19
397,Vessel_36,2019-10-16 12:12:00,41.8099,-70.2962,22.0,2.0,1.4169999999999998,13.86,0.2
398,Vessel_36,2019-10-20 12:14:00,41.8216,-70.2835,24.0,3.0,1.7169999999999999,13.46,0.05
399,Vessel_36,2019-10-20 14:28:00,41.8138,-70.2903,22.0,2.0,1.75,13.52,0.04
400,Vessel_36,2019-10-20 15:37:00,41.7966,-70.3196,21.0,2.0,0.633,13.56,0.02
401,Vessel_36,2019-11-04 21:04:00,41.7715,-70.5035,25.0,4.0,339.717,13.16,0.16
402,Vessel_36,2019-11-05 13:45:00,41.8279,-70.2877,23.0,4.0,2.083,12.89,0.02
403,Vessel_36,2019-11-07 18:49:00,41.7547,-70.3922,15.0,1.0,0.267,12.66,0.03
404,Vessel_36,2019-11-11 10:43:00,41.7604,-70.391,11.0,1.0,0.11699999999999999,11.45,0.03
405,Vessel_36,2019-11-11 14:43:00,41.7489,-70.4057,10.0,1.0,0.067,11.32,0.01
406,Vessel_5,2019-04-02 17:55:39,42.6953,-70.3383,86.0,10.0,0.25,4.34,0.05
407,Vessel_5,2019-04-11 15:33:25,42.6182,-70.4768,95.0,13.0,1.0,4.05,0.03
408,Vessel_5,2019-04-17 11:34:53,42.8237,-70.3562,74.0,1.0,0.025,4.01,0.0
409,Vessel_5,2019-04-25 10:43:20,42.762,-70.2512,107.0,13.0,0.25,4.76,0.05
410,Vessel_5,2019-04-29 09:51:42,42.8422,-70.3865,69.0,4.0,0.075,4.2,0.0
411,Vessel_5,2019-05-03 11:50:50,42.4316,-70.4356,64.0,6.0,0.6,4.23,0.02
412,Vessel_5,2019-05-03 15:41:31,42.4687,-70.4625,97.0,4.0,0.275,4.44,0.06
413,Vessel_5,2019-05-04 16:39:31,42.44,-70.4466,81.0,12.0,0.075,4.3,0.0
414,Vessel_5,2019-05-08 10:29:43,42.4769,-70.4566,121.0,18.0,0.45,4.58,0.08
415,Vessel_5,2019-05-11 16:29:36,42.4527,-70.4402,99.0,16.0,3.425,4.48,0.02
416,Vessel_5,2019-05-17 15:48:41,42.4863,-70.3796,130.0,20.0,1.2,4.54,0.03
417,Vessel_5,2019-06-01 13:01:54,42.7845,-70.6452,71.0,11.0,3.45,4.76,0.05
418,Vessel_5,2019-06-01 16:30:17,42.7871,-70.6497,70.0,10.0,2.95,4.83,0.08
419,Vessel_5,2019-06-03 09:11:22,42.7778,-70.6524,66.0,7.0,3.525,5.14,0.06
420,Vessel_5,2019-06-03 16:07:48,42.7784,-70.6487,70.0,11.0,2.1,5.05,0.13
421,Vessel_5,2019-06-05 16:31:38,42.8066,-70.6543,71.0,11.0,2.725,4.99,0.1
422,Vessel_5,2019-06-07 07:45:03,42.7862,-70.5598,97.0,15.0,1.525,4.53,0.02
423,Vessel_5,2019-06-07 12:34:49,42.7811,-70.5728,93.0,7.0,2.3,4.51,0.02
424,Vessel_5,2019-06-12 09:35:20,42.8182,-70.6635,68.0,11.0,3.6,5.05,0.09
425,Vessel_5,2019-06-15 17:12:03,42.8116,-70.6529,72.0,12.0,3.775,5.2,0.03
426,Vessel_5,2019-06-17 13:34:15,42.8051,-70.6578,67.0,11.0,3.125,5.32,0.03
427,Vessel_5,2019-06-17 16:32:49,42.818999999999996,-70.6462,75.0,12.0,2.35,5.24,0.05
428,Vessel_5,2019-06-18 08:00:41,42.8449,-70.539,104.0,15.0,1.475,4.62,0.04
429,Vessel_5,2019-06-18 12:23:54,42.8187,-70.55199999999999,108.0,16.0,2.075,4.58,0.03
430,Vessel_5,2019-07-03 08:38:25,42.7501,-70.3674,72.0,6.0,0.1,5.34,0.11
431,Vessel_5,2019-07-03 10:10:23,42.7663,-70.2706,64.0,10.0,0.825,6.16,0.08
432,Vessel_5,2019-07-06 15:19:26,42.8206,-70.3575,111.0,13.0,1.15,4.78,0.08
433,Vessel_5,2019-07-08 09:52:19,42.7601,-70.2748,78.0,5.0,0.05,6.04,0.0
434,Vessel_5,2019-07-08 11:30:57,42.7635,-70.282,58.0,5.0,1.125,6.12,0.03
435,Vessel_5,2019-07-11 11:21:31,42.7579,-70.2893,60.0,5.0,0.525,6.33,0.04
436,Vessel_5,2019-07-15 14:36:23,42.6735,-70.2946,142.0,20.0,2.575,5.83,0.02
437,Vessel_5,2019-07-16 09:51:14,42.8527,-70.3908,80.0,0.0,0.025,5.35,0.0
438,Vessel_5,2019-07-16 11:49:48,42.8809,-70.419,143.0,17.0,1.25,4.92,0.03
439,Vessel_5,2019-07-17 10:26:46,42.8758,-70.3965,145.0,23.0,2.525,4.95,0.02
440,Vessel_5,2019-07-19 09:27:15,42.8413,-70.3853,95.0,7.0,0.025,5.73,0.0
441,Vessel_5,2019-07-19 15:12:56,42.8193,-70.3558,118.0,19.0,0.375,5.14,0.33
442,Vessel_5,2019-07-22 10:14:31,42.7608,-70.2735,68.0,9.0,0.35,6.49,0.04
443,Vessel_5,2019-07-24 10:11:15,42.7282,-70.289,74.0,10.0,0.25,6.39,0.01
444,Vessel_5,2019-07-24 11:59:30,42.7831,-70.3352,57.0,5.0,0.825,6.13,0.18
445,Vessel_5,2019-07-24 13:59:57,42.8633,-70.4033,92.0,3.0,0.15,5.43,0.05
446,Vessel_5,2019-07-25 10:18:18,42.7602,-70.282,59.0,9.0,2.25,6.5,0.11
447,Vessel_5,2019-07-29 10:11:58,42.8264,-70.6229,80.0,8.0,0.55,5.83,0.06
448,Vessel_5,2019-07-29 13:59:26,42.7918,-70.6114,85.0,14.0,2.3,5.67,0.13
449,Vessel_5,2019-07-30 09:26:28,42.7604,-70.2818,60.0,10.0,1.7,6.86,0.07
450,Vessel_5,2019-07-30 10:26:23,42.7683,-70.281,57.0,6.0,0.55,6.89,0.08
451,Vessel_5,2019-07-30 14:49:40,42.8782,-70.4427,116.0,18.0,0.95,5.59,0.06
452,Vessel_5,2019-08-06 10:04:55,42.7708,-70.3703,72.0,6.0,2.625,6.23,0.11
453,Vessel_5,2019-08-07 09:06:58,42.7487,-70.3683,75.0,7.0,0.075,5.93,0.09
454,Vessel_5,2019-08-11 09:26:41,42.7618,-70.2801,57.0,9.0,1.55,7.15,0.06
455,Vessel_5,2019-09-01 10:02:48,42.762,-70.2802,58.0,9.0,1.775,8.14,0.06
456,Vessel_5,2019-09-01 15:04:49,42.8183,-70.3503,113.0,8.0,0.425,5.73,0.1
457,Vessel_5,2019-09-03 10:27:12,42.7609,-70.2825,59.0,6.0,2.0,7.91,0.1
458,Vessel_5,2019-09-03 13:19:31,42.7984,-70.3424,58.0,9.0,1.775,6.48,0.39
459,Vessel_5,2019-09-03 15:28:42,42.8175,-70.352,110.0,14.0,1.0,5.79,0.07
460,Vessel_5,2019-09-04 13:45:43,42.8535,-70.3898,79.0,10.0,0.025,6.62,0.0
461,Vessel_5,2019-09-05 09:56:37,42.7612,-70.28,60.0,10.0,1.925,7.73,0.11
462,Vessel_5,2019-09-05 12:57:17,42.8104,-70.355,61.0,10.0,1.9,7.48,0.47
463,Vessel_5,2019-09-05 15:10:25,42.8265,-70.3657,121.0,12.0,0.225,5.89,0.07
464,Vessel_5,2019-09-09 09:31:23,42.7591,-70.2827,60.0,10.0,1.75,7.8,0.17
465,Vessel_5,2019-09-09 12:42:39,42.852,-70.3902,78.0,5.0,0.075,7.79,0.04
466,Vessel_5,2019-09-09 15:16:39,42.8291,-70.3709,125.0,20.0,0.425,5.91,0.05
467,Vessel_5,2019-09-10 11:19:30,42.8359,-70.3814,126.0,20.0,3.575,5.89,0.03
468,Vessel_5,2019-09-10 15:05:24,42.7997,-70.3318,128.0,20.0,0.525,5.89,0.04
469,Vessel_5,2019-09-27 10:33:01,42.7628,-70.2719,72.0,11.0,0.725,8.03,0.18
470,Vessel_5,2019-09-27 13:48:34,42.7097,-70.3187,73.0,12.0,1.875,8.07,0.13
471,Vessel_5,2019-10-01 11:07:54,42.7995,-70.3801,78.0,7.0,3.225,6.74,0.2
472,Vessel_5,2019-10-05 19:29:03,42.854,-70.3895,81.0,3.0,0.025,6.73,0.0
473,Vessel_5,2019-10-14 09:47:08,42.7638,-70.2704,69.0,7.0,0.225,8.05,0.0
474,Vessel_5,2019-10-21 09:46:45,42.7634,-70.2693,76.0,4.0,0.125,9.11,0.02
475,Vessel_5,2019-10-24 13:52:26,42.8458,-70.3892,99.0,0.0,0.075,7.41,0.0
476,Vessel_5,2019-10-25 15:20:49,42.8337,-70.3735,75.0,1.0,0.025,8.78,0.0
477,Vessel_8,2019-06-12 18:17:00,41.3808,-70.1429,13.0,1.0,0.4,16.03,0.11
478,Vessel_8,2019-06-13 10:42:30,41.4934,-70.2346,16.0,3.0,1.025,16.86,0.06
479,Vessel_8,2019-06-20 08:10:00,41.6506,-70.27600000000001,14.0,2.0,3.025,17.23,0.71
480,Vessel_8,2019-07-01 14:22:30,41.5025,-70.1962,18.0,2.0,0.1,19.93,0.01
481,Vessel_8,2019-07-01 15:27:30,41.4891,-70.217,15.0,1.0,0.55,20.04,0.11
482,Vessel_8,2019-07-03 15:47:30,41.5016,-70.1984,17.0,3.0,0.075,20.14,0.02
483,Vessel_8,2019-07-08 13:31:30,41.4998,-70.1826,18.0,1.0,0.05,19.3,0.03
484,Vessel_8,2019-07-10 11:28:00,41.4948,-70.1953,17.0,2.0,0.275,21.56,0.07
485,Vessel_8,2019-07-10 15:13:30,41.5749,-70.1651,16.0,1.0,0.05,19.16,0.02
486,Vessel_8,2019-07-15 15:21:31,41.5141,-70.1504,13.0,2.0,1.475,22.03,0.31
487,Vessel_8,2019-07-22 11:10:30,41.5681,-70.1574,15.0,2.0,0.2,20.12,0.03
488,Vessel_8,2019-07-23 11:08:00,41.5697,-70.118,13.0,1.0,0.975,20.39,0.32
489,Vessel_8,2019-07-23 15:06:30,41.5823,-70.1231,16.0,1.0,0.125,19.94,0.05
490,Vessel_8,2019-07-31 12:30:30,41.4087,-70.2415,24.0,1.0,0.2,23.11,0.04
491,Vessel_8,2019-08-01 13:28:30,41.4117,-70.2289,23.0,2.0,0.15,23.25,0.03
492,Vessel_8,2019-10-15 12:51:00,42.2961,-70.572,61.0,10.0,1.525,10.81,1.35
493,Vessel_8,2019-11-04 16:30:00,42.3646,-70.3633,57.0,7.0,0.05,10.69,0.12
494,Vessel_8,2019-11-11 14:32:30,42.2424,-70.3198,48.0,5.0,0.25,11.1,0.05
