,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
96,8,2019-06-27 12:46:30,41.5287,-70.1415,12.0,1.0,1.175,1778.0,13.0
97,8,2019-06-20 16:45:00,41.5012,-70.2002,15.0,1.0,0.150,1773.0,6.0
98,8,2019-06-17 11:55:00,41.3671,-70.1777,13.0,2.0,1.050,1759.0,2.0
99,8,2019-06-18 19:13:30,41.5168,-70.2636,20.0,3.0,0.225,1823.0,3.0
100,8,2019-06-24 14:02:30,41.5447,-70.1215,12.0,1.0,0.650,1569.0,34.0
101,8,2019-06-25 12:28:00,41.5118,-70.2621,19.0,3.0,0.525,1861.0,6.0
102,8,2019-06-25 10:54:30,41.4969,-70.2378,17.0,3.0,1.050,1861.0,8.0
103,8,2019-06-27 11:05:30,41.5003,-70.1729,16.0,1.0,0.125,1842.0,11.0
104,8,2019-06-12 18:17:00,41.3808,-70.1429,13.0,1.0,0.400,1603.0,11.0
105,8,2019-06-25 14:42:00,41.4981,-70.2398,17.0,2.0,0.800,1852.0,16.0
106,8,2019-06-13 12:39:00,41.4914,-70.236,16.0,2.0,0.350,1680.0,4.0
107,8,2019-06-12 16:22:30,41.3519,-70.1595,14.0,2.0,1.150,1689.0,4.0
108,8,2019-06-24 12:47:30,41.4993,-70.1694,14.0,2.0,0.550,1713.0,39.0
109,3,2019-07-24 13:04:44,41.2002,-71.4201,43.0,4.0,1.475,1081.0,7.0
110,3,2019-07-26 11:38:33,41.1826,-71.417,44.0,6.0,1.475,1106.0,15.0
111,3,2019-07-31 11:36:49,41.1865,-71.4258,43.0,4.0,1.325,1100.0,17.0
112,3,2019-07-31 13:39:32,41.1925,-71.4219,43.0,6.0,1.025,1156.0,56.0
113,3,2019-07-25 13:26:05,41.2038,-71.4149,43.0,6.0,1.625,1085.0,7.0
114,3,2019-07-26 13:40:20,41.1966,-71.413,44.0,5.0,1.300,1099.0,6.0
115,3,2019-07-24 10:55:16,41.1773,-71.4214,44.0,7.0,1.450,1080.0,3.0
116,3,2019-07-25 11:17:59,41.1766,-71.42,44.0,6.0,1.275,1077.0,2.0
117,3,2019-07-31 15:03:56,41.1883,-71.4189,44.0,5.0,0.850,1084.0,27.0
118,3,2019-07-29 10:38:22,41.1276,-71.5073,31.0,2.0,0.150,1211.0,8.0
119,3,2019-08-16 12:36:31,40.9981,-71.519,53.0,1.0,0.100,1003.0,1.0
120,3,2019-08-29 08:52:07,41.2994,-71.4709,44.0,6.0,3.525,1268.0,27.0
121,3,2019-08-20 15:47:21,41.2296,-71.5093,44.0,7.0,1.425,1334.0,54.0
122,3,2019-08-01 15:30:23,41.1729,-71.415,45.0,7.0,1.500,1119.0,35.0
123,3,2019-08-27 11:29:30,41.1834,-71.418,45.0,4.0,1.325,1237.0,16.0
124,3,2019-08-08 15:07:55,41.196,-71.4228,43.0,4.0,1.050,1158.0,21.0
125,3,2019-08-19 15:34:14,41.2271,-71.505,44.0,7.0,1.625,1241.0,64.0
126,3,2019-08-19 12:25:56,41.0753,-71.5914,43.0,5.0,0.800,1270.0,4.0
127,3,2019-08-15 15:41:41,41.2481,-71.4853,44.0,7.0,3.025,1126.0,28.0
128,3,2019-08-01 13:29:57,41.1991,-71.4117,45.0,7.0,1.275,1124.0,32.0
129,3,2019-08-28 08:50:35,41.3066,-71.474,43.0,5.0,1.150,1231.0,12.0
